market_place,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiments
"""US""","""44121167""","""R1H8UVH990F8VE""","""1517007240""","""299984591""","""Devil in the Details (Book 2: The Monastery Murders) (Volume 2)""","""Books""",1,2,2,0 	(N),0 	(N),"""The Monastery Murders - Book 2: Devil in the Details""","""&#34;Secrets in the Shallows,&#34; Book 1 of &#34;The Monastery Murders&#34; series grabbed me and drew me in! Book 2, &#34;Devil in the Detals&#34; tightened its hold on me and now I'm addicted! Did Mother Superior really murder the two Catholic school boys? If she didn't, then who did, and will the actual murderer be found out and caught? Did the murder of the beautiful, golden tressed nun and a boy's apparent suicide ten years earlier tie in with the more recent murders? What is the spirit in the Monastery trying to say? Some answers are revealed in this book, but the mystery broadens, and many more questions arise. I enjoyed this gripping book immensely and you will too! Now I must read Book 3 so I can get the whole story!""",2015-08-31,positive
"""US""","""16519255""","""R2MC0N30WZMRQ5""","""0671728725""","""821650353""","""Knowing When to Stop: A Memoir""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""I love it!""",2015-08-31,positive
"""US""","""49361350""","""R2NO2HXK16Y4J""","""1111349533""","""419457767""","""The American Pageant""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""It was a great purchase.""",2015-08-31,positive
"""US""","""11423253""","""R245YIAVJK82ZL""","""812211637X""","""285887177""","""Punjabi C.L. Bible / Common Language Version""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Quality product fast shipping.""",2015-08-31,positive
"""US""","""37536260""","""RFBMLBWQOZ1UM""","""0679413359""","""58983679""","""The Aeneid (Everyman's Library)""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Very happy""",2015-08-31,positive
"""US""","""23614950""","""RHE1FEWV3KTQH""","""0983990662""","""222024699""","""The YMCA of Middle Tennessee: Three Centuries of Service""","""Books""",1,0,0,0 	(N),1 	(Y),"""Great history book by renown author.""","""Love reading all books by this author. Very in-depth. His love of history is evident. Always accurate.<br /><br />Reputable shipper.""",2015-08-31,positive
"""US""","""12641855""","""R2BB9U7PHO7ETO""","""156852062X""","""388128348""","""Memoirs By Harry S. Truman: 1945 Year of Decisions""","""Books""",1,0,1,0 	(N),1 	(Y),"""Five Stars""","""such a great purchase""",2015-08-31,positive
"""US""","""36327169""","""R28XJJP754GYXO""","""B0007E4WJ4""","""842975364""","""Arms of our fighting men""","""Books""",1,0,0,0 	(N),1 	(Y),"""Four Stars""","""book was fine Thank you""",2015-08-31,positive
"""US""","""49735028""","""R2G519UREHRO8M""","""0664254969""","""248307276""","""Presbyterian Creeds: A Guide to the Book of Confessions""","""Books""",0,0,1,0 	(N),1 	(Y),"""The Presbyterian Book of Confessions contains multiple Creeds for use ...""","""The Presbyterian Book of Confessions contains multiple Creeds for use by the denomination. This guidebook helps he lay person to understand how these creeds came about and how to consider them in the context of their time and today.Av valuable guide for the average person.""",2015-08-31,negative
"""US""","""39348901""","""RPBKCEIN3UISD""","""1570913722""","""9340721""","""Hello Ocean/Hola mar""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""beautiful work and brings back the childhood of one who grew up by the ocean""",2015-08-31,positive
"""US""","""5782091""","""R2DOB8482VGJ8W""","""0345313860""","""630892090""","""The Vampire Lestat (Vampire Chronicles, Book II)""","""Books""",1,0,0,0 	(N),1 	(Y),"""Shipped fast.""","""This is my favorite novel of all time. Lester just resonates with me on so many levels. I haven't read any of Anne Rice's other books, but I've re-read this one at least 3 times. Great buy, great value.""",2015-08-31,positive
"""US""","""30063158""","""R2XKOET5M8W36S""","""0670025593""","""479521754""","""The Book of Life (All Souls)""","""Books""",1,0,0,0 	(N),1 	(Y),"""One of my favorites!""","""Love Deborah Harness's Trilogy! Didn't want the story to end and hope they turn this trilogy into a movie. I would love it if she wrote more books to continue this story!!!""",2015-08-31,positive
"""US""","""125518""","""R377BCSTZ4D2QP""","""161893158X""","""399670838""","""Disney Descendants Yearbook""","""Books""",1,1,1,0 	(N),1 	(Y),"""... has all three of Mals books they are all great!!""","""Now my daughter has all three of Mals books they are all great !!!""",2015-08-31,positive
"""US""","""22297413""","""R3A39XZ5SB97MK""","""007179512X""","""47243107""","""CompTIA A+ Certification All-in-One Exam Guide, 8th Edition (Exams 220-801 & 220-802)""","""Books""",1,0,0,0 	(N),1 	(Y),"""He said it has been very useful in helping him study for his A+ certification exam""","""Bought this book for my boyfriend. He said it has been very useful in helping him study for his A+ certification exam.""",2015-08-31,positive
"""US""","""24999172""","""R31J2IHE9T6Y11""","""076034521X""","""219215049""","""Nirvana: The Complete Illustrated History""","""Books""",1,0,0,0 	(N),0 	(N),"""Worth the money:)""","""I bought this book at the EMP music museum in Seattle Washington and I absolutely love it, definitely shows you another perspective of the band. I've been a huge fan ever since I can remember. My only complaint is that it's not long enough. (I never want it to end!)""",2015-08-31,positive
"""US""","""4123018""","""R32V4KSMU7KPV8""","""1616892285""","""8916458""","""The Bike Deconstructed: A Grand Tour of the Modern Bicycle""","""Books""",1,2,3,0 	(N),1 	(Y),"""Good read. love anything about bikes""","""Good read.love anything about bikes.I learned a lot reading this.""",2015-08-31,positive
"""US""","""23010005""","""R2690IVU807LZZ""","""1512172227""","""979422461""","""The One-Day Weekend: College Football Goes Professional""","""Books""",1,0,0,0 	(N),1 	(Y),"""this book is very topical and reads like a combination of the sports pages""","""As football seasons restarts, and the Northwest University labor decision (players lost) was just handed down, this book is very topical and reads like a combination of the sports pages, the finance section, and the newspages. You get this &#34;I was there&#34; sense as college football is remade and the university administrators, the NCAA, and the NFL all play a role. It's like watching a simulation in action - although it could be real!""",2015-08-31,positive
"""US""","""47476575""","""RTSJTBBHFBTVU""","""087659013X""","""655410854""","""The Encyclopedia of Infant and Toddlers Activities for Children Birth to 3: Written by Teachers for Teachers""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Excellent resource.""",2015-08-31,positive
"""US""","""40676812""","""R12EV35YZROIX""","""1938067126""","""402004849""","""Crimes of the Educators: How Utopians Are Using Government Schools to Destroy America's Children""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Excellent--""",2015-08-31,positive
"""US""","""33612550""","""R1960YWFGYNOJN""","""1940595223""","""548967033""","""High School Runner: Freshman""","""Books""",1,1,1,0 	(N),0 	(N),"""Five Stars""","""A must read for any high school runner or former runner..""",2015-08-31,positive
"""US""","""31335505""","""R1S39XFCSASN2X""","""0321955358""","""285867457""","""Microbiology with Diseases by Taxonomy, Books a la Carte Edition and Modified MasteringMicrobiology with Pearson eText -- ValuePack Access Card -- for ... Diseases by Taxonomy Package (4th Edition)""","""Books""",1,0,0,0 	(N),1 	(Y),"""good textbook seller""","""saved money and received pretty quick""",2015-08-31,positive
"""US""","""26338037""","""RD7TD50O4BQTX""","""B00ES29WSC""","""725864791""","""Tuesdays with Morrie: an Old Man, a Young Man, and Life's Greatest Lesson, 1st edition""","""Books""",1,0,0,0 	(N),1 	(Y),"""such a great book!""","""item as described. such a great book!""",2015-08-31,positive
"""US""","""11078146""","""R1FZYZEBGQANOV""","""1607747308""","""839269769""","""The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing""","""Books""",0,0,1,0 	(N),0 	(N),"""Really odd lady.""","""Sort of lame. Would like pictures to see how she folds all her clothes &#34;that make her feel joy&#34;.""",2015-08-31,negative
"""US""","""294842""","""R2NA0R8NJFSCU2""","""0133083608""","""570921896""","""Pearson Reviews & Rationales: Medical-Surgical Nursing""","""Books""",1,0,0,0 	(N),1 	(Y),"""This was very helpful for my Med-Surg class! I ...""","""This was very helpful for my Med-Surg class! I used this to study for my exams in addition to the test books. It really summarized each system and focused on what NCLEX thought was important.""",2015-08-31,positive
"""US""","""12074981""","""RH3T5W9SIVZ3G""","""0755357175""","""642407727""","""The Loner""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""As expected""",2015-08-31,positive
"""US""","""15434602""","""RQDUBX72ZN433""","""1612785905""","""460183208""","""Forming Intentional Disciples: The Path to Knowing and Following Jesus""","""Books""",1,0,0,0 	(N),1 	(Y),"""This book inspired me not to nly looke at my ...""","""This book inspired me not to nly looke at my own life but also how I minister to others in helping them to become disciples. This examines the ways in which people progress in that relationship and practical steps that we can take along the way.""",2015-08-31,positive
"""US""","""40676812""","""R3Q16FQZVAV003""","""0399243313""","""776641771""","""Woe is I Jr.: The Younger Grammarphobe's Guide to Better English in PlainEnglish""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Excellent--""",2015-08-31,positive
"""US""","""39890572""","""R8X254053KHDY""","""0393327345""","""311054036""","""Fight Club: A Novel""","""Books""",0,3,3,0 	(N),1 	(Y),"""Hard to find the silver lining in this one...""","""Based on the fact that there's a movie and lots of hype, I expected a bit more from this book at the very least. As a satire, it offers few insights or thought-provoking ideas. The plot was pretty flat and forgettable. I normally love satires of this sort and was sorely disappointed. It seemed to focus too much on technical, non-vital information. Didn't care for the exploration of soap-making or the guy putting disgusting stuff into food. These parts weren't entertaining at all. Just felt like filler.""",2015-08-31,negative
"""US""","""34058159""","""R10QIRBIDAU34P""","""191052428X""","""942262122""","""The New Reaction""","""Books""",0,9,12,0 	(N),0 	(N),"""Completely Terrible""","""Fortunately, I read this for free via Amazon's Kindle program. Absolute garbage, soft-right, MPD, feminist trash. Only good for losers from the right who can't otherwise get female attention accept by dealing with the worst of bottom feeders. By far, the biggest piece of garbage Arktos - generally a good press - has published. Anyone who pays $14 for 66 pages of this nonsense and is happy about it should take a long hard look at the lives.""",2015-08-31,negative
"""US""","""2116513""","""RCZ048MON2I26""","""1476731012""","""322198911""","""The Outsider""","""Books""",1,0,0,0 	(N),1 	(Y),"""Loved the book""","""Had seen the movie and just had to read the book. Impressed with this author. Loved the book.""",2015-08-31,positive
"""US""","""14744748""","""R2BO5J39KXS9DO""","""0765362430""","""700218353""","""The Ender Quartet Boxed Set: Ender's Game, Speaker for the Dead, Xenocide, Children of the Mind (The Ender Quintet)""","""Books""",1,1,1,0 	(N),1 	(Y),"""Five Stars""","""Thank you!""",2015-08-31,positive
"""US""","""679915""","""RZ2WBOI7Y65F8""","""1499296185""","""478867899""","""The Game, Kirsten Backhard (Kirstehn Backhard) (Volume 1)""","""Books""",1,0,0,0 	(N),1 	(Y),"""I LOVED this book""","""I LOVED this book! It made me laugh and cry. I couldn't put it down and can't wait for Playing the Game!""",2015-08-31,positive
"""US""","""34883590""","""RKRTVBF2XCO0O""","""089689293X""","""139430147""","""Standard Catalog of Smith & Wesson""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""A must have for the S&W collector.""",2015-08-31,positive
"""US""","""16309756""","""R5AZPXTCE5WW3""","""0440097509""","""609904457""","""A Woman of Boston""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Order as stated. Thank you.""",2015-08-31,positive
"""US""","""24134609""","""R1T5VG1RAVEK58""","""2361950243""","""640862524""","""Secret New York - An Unusual Guide: Local Guides By Local People""","""Books""",1,1,1,0 	(N),1 	(Y),"""Uncommon sights""","""This was a great graduation gift for young relative embarking on NYC career after leaving his Midwestern university. Even if he is more likely to use phone-based information, this will be great for his out of town visitors to use while he is at work.""",2015-08-31,positive
"""US""","""1586147""","""R160H4RQ5O3BA5""","""1451624433""","""933166500""","""The Big Fat Surprise: Why Butter, Meat and Cheese Belong in a Healthy Diet""","""Books""",1,1,1,0 	(N),1 	(Y),"""Easy to read that should be an eye opener for ...""","""Exceptionally well written and researched review. Easy to read that should be an eye opener for any one interested in nutrition and the politicalization of our health.""",2015-08-31,positive
"""US""","""52810258""","""R2FCSF5Z175260""","""1515195031""","""700964473""","""Windows 10 Fast Start: A Quick Start Guide for Windows 10""","""Books""",0,0,0,0 	(N),1 	(Y),"""Does not go into Window 10 very deep.""","""Book may be OK if you are not familiar with Windows 7. Windows 10 seems to be a hopped up version of Windows 7. Therefore, this book does not go into the depth I wanted for Window 10. If you are very familiar with Windows 7 this book is of little help for Window 10 differences between it and Windows 7.""",2015-08-31,negative
"""US""","""16989699""","""R1SXW6ZJCR480K""","""0062270451""","""66872382""","""The Explosive Child: A New Approach for Understanding and Parenting Easily Frustrated, Chronically Inflexible Children""","""Books""",1,0,0,0 	(N),1 	(Y),"""Four Stars""","""Good book with real life examples""",2015-08-31,positive
"""US""","""14907137""","""R2EGNDRJHO4GGQ""","""0840029136""","""44439567""","""Brooks/Cole Empowerment Series: Essential Research Methods for Social Work (SW 385R Social Work Research Methods)""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""good""",2015-08-31,positive
"""US""","""9124640""","""R1YVO0YNQYFTY4""","""1566845181""","""878587221""","""The Baby Grand: A True Mother's Day Love Story""","""Books""",0,5,5,0 	(N),1 	(Y),"""This is an essay, not a short story, barely 17 heavily spaced pages.""","""Unfortunately, I didn't realize what I was buying when I ordered this item. I'm a huge fan of Richard Paul Evens, so I didn't give the order much thought. However, I'd like for other customers to be aware that this essay is barely 17 heavily spaced pages in length. The publishers really tried to stretch it out with what appears to be triple spacing. It's a rip-off. I don't care how much I respect Mr. Evens, I believe this little bit of a story should not have been published alone, but should have been included in a collection of short pieces.""",2015-08-31,negative
"""US""","""21366438""","""R28BDX8MNMRK0C""","""1464109273""","""99307772""","""Exploring Psychology in Modules (Loose Leaf)""","""Books""",0,0,0,0 	(N),1 	(Y),"""no.""","""zero stars if I could. I received the wrong book.""",2015-08-31,negative
"""US""","""49571561""","""RVNN5YJ1KNJV9""","""0807070904""","""772862930""","""APPROACHING EYE LEVEL""","""Books""",1,0,0,0 	(N),1 	(Y),"""Can't beat Vivian Gornick""","""good value, great reading from an honest writer.""",2015-08-31,positive
"""US""","""108834""","""R3VMA860880K90""","""0195431170""","""324698463""","""Oxford preparation course for the TOEFL iBT Exam:A Skills Based Communicative Approach Student Book""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Good""",2015-08-31,positive
"""US""","""11725528""","""RN6KF25K8D8A1""","""9953020493""","""63784452""","""The Little Cedar Tree (Volume 1)""","""Books""",1,1,1,0 	(N),0 	(N),"""My children love this book""","""My children love this book, they read it almost every night and always have interesting thoughts and questions afterwards.""",2015-08-31,positive
"""US""","""39401371""","""R270OXGB7VM32Y""","""1554070686""","""353420931""","""Rocks and Fossils: A Visual Guide (Visual Guides)""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Great!""",2015-08-31,positive
"""US""","""22831157""","""R38D56Z3M36EYX""","""1935414283""","""783156692""","""From This Day Forward: Wedding Guest Book""","""Books""",1,0,0,0 	(N),1 	(Y),"""Great quality! I like the fact that it is ...""","""Great quality! I like the fact that it is small, so it will be easy to save & store after our wedding day. I can't wait to use it.""",2015-08-31,positive
"""US""","""36479105""","""R3J6THSJ6OO5H6""","""0552170534""","""969778319""","""Serve To Win: The 14-Day Gluten-free Plan for Physical and Mental Excellence""","""Books""",0,1,7,0 	(N),1 	(Y),"""Not worth the paper it was printed on""","""A lot easier to just Google ELISA test or find some gluten-free recipes than to listed to a globe-trotting gazillionaire talk about his tough life of personal chefs, trainers, nutritionists, and whomever else he pays to make sure he has to never lift a finger. Seriously, he literally tries to relate his lifestyle to the readers as though he's not living in a fantasy world. Just find a doctor, take the ELISA test, and see what the results are for your body. Then go from there.""",2015-08-31,negative
"""US""","""2622337""","""R1GTIT546AA66Q""","""0876120109""","""288442730""","""Inner Peace (Self-Realization Fellowship)""","""Books""",1,0,0,0 	(N),1 	(Y),"""Excellent source of spiritually based insight""","""Excellent source of spiritually based insight. I have given as a gift to several people of different backgrounds. All of the appreciate the informaripn""",2015-08-31,positive
"""US""","""28021429""","""R3QNRHOJI70J5X""","""B000KB9HD0""","""757036024""","""As The Crow Flies""","""Books""",1,0,0,0 	(N),1 	(Y),"""As the Crow Flies by Jeffrey Archer""","""This is one of my favorite Jeffrey Archer books so I bought it for a friend. What a really unique story!""",2015-08-31,positive
"""US""","""397680""","""R2IY7O29B8BHWC""","""0385529651""","""910181158""","""Le Freak: An Upside Down Story of Family, Disco, and Destiny""","""Books""",1,0,0,0 	(N),1 	(Y),"""I learned so much about this music icon""","""What a great autobiography. This book gave me a new insight to an era in pop music history. It is history. I now have the greatest utmost respect for Nile Rogers. Anyone who wants to know the the 70's music genre, must include this in their studies.""",2015-08-31,positive
"""US""","""38723792""","""R3CGOEQ87AJ9F1""","""098467120X""","""484287349""","""Estelle: An Inspiring Love Story, An Amazing Story of Persistent Love and the Prayers that Produced a Great Spiritual Awakening""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Great book. Good value. Prompt delivery.""",2015-08-31,positive
"""US""","""15361687""","""R2Y2BFAUR31624""","""0373677022""","""334434565""","""Rodeo Rescuer (Wrangler's Corner)""","""Books""",1,0,0,0 	(N),0 	(N),"""4,5***""","""Lots of great suspense, action, fear and terror in the story, that also includes a surprising conclusion. There are not many authors who can still pull a surprise at the end for me when it comes to the crime, and when it happens, I absolutely love it!<br />This story has a perfect balance of suspense and romance. Suspense full of twists that keeps the intensity level high through the story.<br />Seth and Tonya both have some serious issues to be dealt with. Seth's ex-girlfriend walked out on him when he was injured, leaving him with disillusion and a broken heart. Tonya, don't only have a stalker ex-boyfriend, who had been in prison for trying to kill her before, her other boyfriend had died in a bullfighting accident.<br />So the road ahead of them wasn't easy, but the attraction they feel for each other is strong, and the connection they have go deeper than an attraction, they have respect, protectiveness, and kindness towards each other, they have lots of things in common, and they work together as a seamless team. Both of them are strong and independent, and I loved them together, it was so natural, the affection between them genuine and it was sweet how they took care of each other.<br />Great, charming, and likable characters, loving families, romance that makes you smile, and a string of crimes and mysteries, all presented in a solid plot to entertain and touch your heart<br />~ Four Spoons with a teaspoon on the side""",2015-08-31,positive
"""US""","""51248269""","""R2SVKF64DEVDKO""","""0789496879""","""760019196""","""Bonsai (101 Essential Tips)""","""Books""",1,1,1,0 	(N),1 	(Y),"""Very informative""","""Very informative book- so informative that I think the only Bonsai I will be admiring in my home is one bought at the flower shop- I learned that this is as much a commitment as getting a pet! I did pull up a pine sapling in my yard and will try to start a Bonsai- following the simple to under stand directions in this great little book - you will not be disappointed and you will learn that about any plant can be trained to be a bonsai-""",2015-08-31,positive
"""US""","""42114621""","""R3CWIR7I4YIW4R""","""1605740012""","""689695652""","""to Mormons, with LOVE""","""Books""",0,0,0,0 	(N),1 	(Y),"""... general things that happen in Utah but i was disappointed in the lack of specifics and the post modern ...""","""The book covers some of the general things that happen in Utah but i was disappointed in the lack of specifics and the post modern view this woman has.""",2015-08-31,negative
"""US""","""37722141""","""RGO3UIU3OBEYZ""","""1516859146""","""984735675""","""Rising Tide (SIRENS, Book 1) (Volume 1)""","""Books""",1,0,0,0 	(N),1 	(Y),"""I decided to give it a go myself and am so glad I did""","""I bought this for my teen daughter because she expressed interest in finding a book about sirens. I decided to give it a go myself and am so glad I did. I highly recommend!""",2015-08-31,positive
"""US""","""42101180""","""R2FUZZXRFMR5YC""","""0062510630""","""735635617""","""Earth Medicine: Ancestor's Ways of Harmony for Many Moons""","""Books""",1,0,0,0 	(N),1 	(Y),"""Four Stars""","""LOts of interesting information.""",2015-08-31,positive
"""US""","""34668502""","""R19L0M7MUOOC49""","""1118531647""","""53094424""","""JavaScript and JQuery: Interactive Front-End Web Development""","""Books""",1,0,0,0 	(N),1 	(Y),"""Binding is a piece of s***""","""The content of the book is very good. I would have given it 5 stars, if the binding didn't break and pages falling out 3 months after I got it. I've bought quite a few tech books, and this by far is the cheapest put together.""",2015-08-31,positive
"""US""","""16172921""","""R18LI7TQUW1A9J""","""1423463013""","""445286870""","""Country Music Hall of Fame and Museum - Volume 8: Photos, Stories and 27 Songs""","""Books""",1,0,0,0 	(N),1 	(Y),"""Not as famous as hoped for. Supplier met all ...""","""Not as famous as hoped for. Supplier met all advertising and deserves 5 stars for service. Item contains some music deserving hall of fame status but is spread over multiple pages (many). At the price, I cut out the music I want, scan it into a software program to transform it to fake book format and trash the original..Used book status makes the process affordable""",2015-08-31,positive
"""US""","""16922053""","""R29KQSR6Y3EBAV""","""0345472357""","""167034431""","""The Princes of Ireland: The Dublin Saga""","""Books""",1,0,0,0 	(N),1 	(Y),"""Four Stars""","""This held my attention and was informative as well as entertaining""",2015-08-31,positive
"""US""","""33210188""","""RA8KFPS3SAHEJ""","""0062343971""","""300341305""","""Making the Case: How to Be Your Own Best Advocate""","""Books""",0,3,5,0 	(N),0 	(N),"""Simplistic reading geared for a teenager""","""I've admired Kimberly Guilfoyle for many years, pre-FOX NEWS. This book was not the advice I was expecting from her. Really? How and when to use a Debit or Credit card? Making friends at work? I'm assuming her target reader is a high school student. I have the utmost respect for Kimberly but this book is disappointing.""",2015-08-31,negative
"""US""","""38851864""","""R3E7686UOSWVI7""","""0143039989""","""514925319""","""The Haunting of Hill House (Penguin Classics)""","""Books""",0,2,12,0 	(N),0 	(N),"""What an underdeveloped, unoriginal waste of time""","""First off, I have no idea who is writing the 5 star reviews on this dreck. They are either part of the publisher's marketing department, fanboys of the author, haven't actually read it, or are sleeping with the writer.<br /><br />The main character starts off as an annoying, immature, self centered little bore and rides that wave all the way through the book. Most of her background story seemed irrelevant, only occupying the pages for the author to pack additional thickness into the book's spine. There was so little development of the actual house itself or analysis of any of the events by the doctor leading the research study that it was laughable. The whole story seemed so rehashed of other haunted house works that it screamed &#34;been there, done that.&#34;<br /><br />***SPOILER ALERT (not that it matters; hopefully you won't waste your time anyway)***<br />The only enjoyable part was the main character committing suicide on the second to last page of the book. If it had happened in the first chapter, maybe it would have developed into something marginally palatable.<br /><br />Bottom line:<br />If you were unfortunate enough to have bought this, cut off the spine and use it to line your rabbit's cage.""",2015-08-31,negative
"""US""","""16747249""","""R2TRQAQL0R9QJX""","""0300181051""","""441242249""","""The President and the Apprentice: Eisenhower and Nixon, 1952-1961""","""Books""",0,0,14,0 	(N),1 	(Y),"""Three Stars""","""Was a gift who said it was<br />ok""",2015-08-31,negative
"""US""","""22686792""","""R195AO9QYAJR50""","""0692380817""","""636465999""","""The Oregon Bigfoot Highway""","""Books""",1,0,0,0 	(N),0 	(N),"""Beware, this book incites wanderlust""","""Few books on this subject capture a landscape and its history so well. The friendly tone comes off as one long campfire story, but the information is packed with helpful tips on safely navigating Oregon forest roads, wilderness survival, and scouting for evidence of the elusive Sasquatch. A good source reference spanning decades of quality field work, this one deserves a permanent home in your library. The book includes informative summary tables and GPS coordinates, so the casual tourist or experienced enthusiast can join the journey. Whether you do so on Google Earth or on foot, you will learn something from the authors and those who collaborated with them over the years.""",2015-08-31,positive
"""US""","""33706531""","""R145MGMNF5YTNN""","""0578007304""","""290125099""","""The Queen of Fire and the King of Ice""","""Books""",1,0,0,0 	(N),0 	(N),"""I highly recommend that parents purchase this book for their children when ...""","""As a clinical psychologist, a mom of three, and the author of How to Talk to Your Kids About Your Divorce, I highly recommend that parents purchase this book for their children when they are separated or divorced. This story shows that divorce happens when two people are too different to make a marriage work, without blame or fault. It is told as a parable that will appeal to small kids- the queen and the king just cannot live in the same home because they are too different, although at first they didn't realize that this was the case. This is a reassuring story that focuses on the love that both parents maintain for their child despite divorcing and living separately. Five stars.""",2015-08-31,positive
"""US""","""21999703""","""R80QKVVBQCEPW""","""0992551501""","""755773599""","""""Against Their Odds""""","""Books""",1,1,1,0 	(N),0 	(N),"""Determination""","""As someone who knows Jaynie's journey, 'Against Their Odds' demonstrates how the right environment and determination can be a greater healer than some areas of medicine are currently capable. Jeff Edgecombe""",2015-08-31,positive
"""US""","""28610595""","""RIZFZ2R3Y1ODK""","""0761149120""","""311714977""","""Brain Quest Workbook: Kindergarten""","""Books""",1,0,1,0 	(N),1 	(Y),"""Five Stars""","""This is good for my 4 year old, but not challenging enough.""",2015-08-31,positive
"""US""","""50535170""","""R3L4F7K14HYS16""","""1462114113""","""819386723""","""Daily Tortilla: Authentic Mexican Recipes""","""Books""",1,0,0,0 	(N),0 	(N),"""Authentic Mexican Food that will bring the family to the table.""","""Authentic Mexican recipes with easy directions, food preparations, and wonderful food that will bring the family to the table. I love how the chef has cross referenced recipes throughout the book, gave serving suggestions, and specified how to use alternate ingredients to vary the kick. A picture is worth a thousand words and you know how the recipe is supposed to look when it is done. Well done Ricardo, you knocked it out of the ball park with this one.""",2015-08-31,positive
"""US""","""30329622""","""RMAXUR6KX8PZ5""","""1502395223""","""144360235""","""Beginning Android Development: Create Your Own Android Apps Today""","""Books""",0,0,0,0 	(N),1 	(Y),"""Three Stars""","""Some really strange editorial issues in the first few pages make you wonder if the publisher read it.""",2015-08-31,negative
"""US""","""41275350""","""R2T4SJM0EYKQPM""","""1463739311""","""957485016""","""Swarm Traps and Bait Hives: The easy way to get bees for free.""","""Books""",1,0,0,0 	(N),1 	(Y),"""he has some great info on beekeeping""","""If you have seen his videos on YouTube or have been to his web page . Learningbeekeeping.com , he has some great info on beekeeping. this book is a valuable tool in your beekeeping library . I would recommend it to new and experienced beekeepers who want to want to get FREE bee's !!!!""",2015-08-31,positive
"""US""","""15257619""","""R3566A4TGAUQ0E""","""0767908724""","""210498137""","""The Highly Sensitive Child: Helping Our Children Thrive When The World Overwhelms Them""","""Books""",1,0,2,0 	(N),1 	(Y),"""Five Stars""","""good read""",2015-08-31,positive
"""US""","""130367""","""R1OFABGWPSCIRN""","""1465047212""","""498192951""","""5 Seconds of Summer Poster Collection""","""Books""",1,1,1,0 	(N),1 	(Y),"""I LOVE THEM❤❤""","""They were so cute and I have then covering my walls, I LOVE THEM❤❤""",2015-08-31,positive
"""US""","""6415497""","""R2Z0A0P9M0ZWP4""","""1515375609""","""2126413""","""Living Life: Nuggets for Daily Christian Living (Volume 1)""","""Books""",1,0,0,0 	(N),0 	(N),"""blessed""","""It has blessed me""",2015-08-31,positive
"""US""","""41137196""","""R2DIC1CCIYQWYG""","""1584690623""","""2603898""","""Over in the Ocean: In a Coral Reef""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""I was pleased with the product.""",2015-08-31,positive
"""US""","""2784618""","""R3SZJ6KP41EZ2V""","""014017737X""","""779170984""","""The Pearl""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Arrived before estimated delivery date, just as advertised.""",2015-08-31,positive
"""US""","""41137196""","""R3REF1TKBP5NR5""","""1557998167""","""202138506""","""Daily Word Problems, Grade 4""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""I was pleased with the product.""",2015-08-31,positive
"""US""","""29957307""","""R1X16L5GEK5XG7""","""1943279926""","""268138047""","""A Long Road Home""","""Books""",1,1,1,0 	(N),0 	(N),"""... a thought-provoking debut novel from an artist who created beautifully flawed, believable characters""","""A Long Road Home is a thought-provoking debut novel from an artist who created beautifully flawed, believable characters.""",2015-08-31,positive
"""US""","""41137196""","""R3M51HANH1A2UN""","""1608236358""","""498571367""","""Daily Reading Comprehension, Grade 4""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""I was pleased with the product.""",2015-08-31,positive
